chunk_id,document_id,manufacturer,product,source_file,section_number,page_start,page_end,chunk_index,chunk_count_for_section,token_estimate,content_types,table_count,image_count,content_chars
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec11__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,11,6,8,1,5,757,"image,ocr,table,text",5,3,5098
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec11__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,11,6,8,2,5,275,"image,ocr,table,text",5,3,2354
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec11__chunk03,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,11,6,8,3,5,850,"image,ocr,table,text",5,3,6739
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec11__chunk04,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,11,6,8,4,5,387,"image,ocr,table,text",5,3,3230
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec11__chunk05,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,11,6,8,5,5,207,"image,ocr,table,text",5,3,3364
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec12__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,12,8,8,1,1,533,"image,ocr,table,text",5,1,7210
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec13__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,13,8,8,1,1,371,"table,text",1,0,2792
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec14__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,14,8,9,1,1,757,"image,ocr,table,text",3,3,9209
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec15__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,15,9,10,1,2,680,"image,ocr,table,text",2,2,4944
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec15__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,15,9,10,2,2,692,"image,ocr,table,text",2,2,6204
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec16__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,16,10,11,1,3,561,"image,ocr,table,text",4,2,3690
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec16__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,16,10,11,2,3,824,"image,ocr,table,text",4,2,6905
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec16__chunk03,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,16,10,11,3,3,357,"image,ocr,table,text",4,2,3712
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec01__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,1,1,2,1,1,212,"image,ocr,text",0,2,2247
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec02__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,2,2,3,1,1,469,"image,ocr,text",0,1,3467
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec03__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,3,3,3,1,1,325,"table,text",1,0,2690
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec04__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,4,3,5,1,1,567,"image,ocr,text",0,2,4805
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec05__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,5,5,5,1,1,255,text,0,0,1730
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec06__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,6,5,6,1,1,482,text,0,0,3155
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec07__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,7,6,7,1,1,621,text,0,0,4204
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec08__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,8,7,8,1,2,649,"image,ocr,table,text",1,2,4429
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec08__chunk02,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,8,7,8,2,2,381,"image,ocr,table,text",1,2,3701
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec09__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,9,8,9,1,1,405,"image,ocr,table,text",3,1,4134
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec10__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,10,9,10,1,1,189,"image,ocr,text",0,2,2115
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec11__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,11,10,13,1,2,729,"image,ocr,table,text",8,3,7972
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec11__chunk02,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,11,10,13,2,2,730,"image,ocr,table,text",8,3,10354
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec12__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,12,13,14,1,4,167,"image,ocr,table,text",3,1,1400
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec12__chunk02,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,12,13,14,2,4,850,"image,ocr,table,text",3,1,8132
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec12__chunk03,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,12,13,14,3,4,278,"image,ocr,table,text",3,1,2733
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec12__chunk04,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,12,13,14,4,4,195,"image,ocr,table,text",3,1,2471
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec13__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,13,14,15,1,1,148,"image,ocr,table,text",1,1,1813
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec14__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,14,15,15,1,1,128,text,0,0,894
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec15__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,15,15,16,1,1,179,"image,ocr,text",0,1,1692
pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel__sec16__chunk01,pintuco__fds-79-pq-corrotec-premium-507-gris-pintuco-aksonobel,Pintuco,PQ CORROTEC PREMIUM 507 GRIS,FDS 79 - PQ CORROTEC PREMIUM 507 GRIS - PINTUCO - AKSONOBEL.pdf,16,16,17,1,1,755,"image,ocr,table,text",1,2,6401
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec01__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,1,1,1,1,1,358,"image,ocr,table,text",1,2,3935
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec02__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,2,1,1,1,3,353,"image,ocr,table,text",1,4,2321
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec02__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,2,1,1,2,3,847,"image,ocr,table,text",1,4,7889
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec02__chunk03,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,2,1,1,3,3,140,"image,ocr,table,text",1,4,2386
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec03__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,3,1,2,1,1,564,"image,ocr,table,text",4,2,6280
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec04__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,4,2,2,1,2,356,"table,text",1,0,2245
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec04__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,4,2,2,2,2,752,"table,text",1,0,5457
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec05__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,5,2,3,1,1,746,"image,ocr,table,text",3,2,7060
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec06__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,6,3,3,1,1,658,"table,text",1,0,5076
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec07__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,7,3,4,1,3,462,"image,ocr,table,text",2,2,3270
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec07__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,7,3,4,2,3,755,"image,ocr,table,text",2,2,5978
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec07__chunk03,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,7,3,4,3,3,327,"image,ocr,table,text",2,2,3758
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec08__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,8,4,5,1,4,601,"image,ocr,table,text",10,9,4327
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec08__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,8,4,5,2,4,831,"image,ocr,table,text",10,9,7521
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec08__chunk03,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,8,4,5,3,4,843,"image,ocr,table,text",10,9,10604
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec08__chunk04,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,8,4,5,4,4,257,"image,ocr,table,text",10,9,4544
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec09__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,9,5,6,1,2,703,"image,ocr,table,text",2,2,5917
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec09__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,9,5,6,2,2,412,"image,ocr,table,text",2,2,4874
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec10__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,10,6,6,1,1,546,"table,text",3,0,5641
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec11__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,11,6,8,1,4,751,"image,ocr,table,text",5,3,5564
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec11__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,11,6,8,2,4,850,"image,ocr,table,text",5,3,6972
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec11__chunk03,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,11,6,8,3,4,217,"image,ocr,table,text",5,3,2054
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec11__chunk04,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,11,6,8,4,4,236,"image,ocr,table,text",5,3,3585
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec12__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,12,8,8,1,2,836,"image,ocr,table,text",5,1,9687
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec12__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,12,8,8,2,2,200,"image,ocr,table,text",5,1,2781
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec13__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,13,8,9,1,1,518,"image,ocr,table,text",3,1,4608
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec14__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,14,9,10,1,1,808,"image,ocr,table,text",2,5,10273
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec15__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,15,10,10,1,2,362,"image,ocr,table,text",1,1,2436
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec15__chunk02,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,15,10,10,2,2,811,"image,ocr,table,text",1,1,6534
pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2__sec16__chunk01,pintuco__fds-8-pintutrafico-alquidico-amarillo-659-10012970-10015685-col-version-2,Pintuco,PINTUTRAFICO ALQUIDICO AMARILLO 659,FDS 8 - PINTUTRAFICO ALQUIDICO AMARILLO 659 _ 10012970-10015685 _COL (Versión 2).pdf,16,10,11,1,3,580,"image,ocr,table,text",4,2,3878
